date,type,buy,sell,payload
14/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Bắc"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
14/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hạ Long"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
14/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hải Phòng"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
14/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Trung"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
14/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Huế"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
14/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Quảng Ngãi"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
14/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Nha Trang"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
14/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Biên Hòa"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
14/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Tây"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
14/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Bạc Liêu"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
14/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Cà Mau"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
15/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hồ Chí Minh"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
15/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Bắc"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
15/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hạ Long"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
15/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hải Phòng"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
15/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Trung"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
15/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Huế"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
15/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Quảng Ngãi"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
15/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Nha Trang"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
15/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Biên Hòa"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
15/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Tây"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
15/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Bạc Liêu"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
15/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Cà Mau"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
16/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hồ Chí Minh"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
16/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Bắc"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
16/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hạ Long"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
16/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hải Phòng"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
16/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Trung"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
16/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Huế"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
16/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Quảng Ngãi"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
16/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Nha Trang"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
16/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Biên Hòa"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
16/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Tây"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
16/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Bạc Liêu"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
16/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Cà Mau"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
17/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hồ Chí Minh"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
17/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Bắc"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
17/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hạ Long"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
17/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hải Phòng"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
17/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Trung"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
17/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Huế"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
17/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Quảng Ngãi"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
17/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Nha Trang"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
17/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Biên Hòa"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
17/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Tây"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
17/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Bạc Liêu"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
17/11/2024,"80,000","80,000","83,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Cà Mau"",""Buy"":""80,000"",""BuyValue"":8.0E7,""Sell"":""83,500"",""SellValue"":8.35E7,""BuyDiffer"":""-69,500"",""BuyDifferValue"":-6.95E7,""SellDiffer"":""-67,500"",""SellDifferValue"":-6.75E7,""GroupDate"":""/Date(-62135596800000)/""}"
18/11/2024,"81,000","81,000","84,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hồ Chí Minh"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""84,000"",""SellValue"":8.4E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-67,000"",""SellDifferValue"":-6.7E7,""GroupDate"":""/Date(-62135596800000)/""}"
18/11/2024,"81,000","81,000","84,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Bắc"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""84,000"",""SellValue"":8.4E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-67,000"",""SellDifferValue"":-6.7E7,""GroupDate"":""/Date(-62135596800000)/""}"
18/11/2024,"81,000","81,000","84,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hạ Long"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""84,000"",""SellValue"":8.4E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-67,000"",""SellDifferValue"":-6.7E7,""GroupDate"":""/Date(-62135596800000)/""}"
18/11/2024,"81,000","81,000","84,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hải Phòng"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""84,000"",""SellValue"":8.4E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-67,000"",""SellDifferValue"":-6.7E7,""GroupDate"":""/Date(-62135596800000)/""}"
18/11/2024,"81,000","81,000","84,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Trung"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""84,000"",""SellValue"":8.4E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-67,000"",""SellDifferValue"":-6.7E7,""GroupDate"":""/Date(-62135596800000)/""}"
18/11/2024,"81,000","81,000","84,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Huế"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""84,000"",""SellValue"":8.4E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-67,000"",""SellDifferValue"":-6.7E7,""GroupDate"":""/Date(-62135596800000)/""}"
18/11/2024,"81,000","81,000","84,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Quảng Ngãi"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""84,000"",""SellValue"":8.4E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-67,000"",""SellDifferValue"":-6.7E7,""GroupDate"":""/Date(-62135596800000)/""}"
18/11/2024,"81,000","81,000","84,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Nha Trang"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""84,000"",""SellValue"":8.4E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-67,000"",""SellDifferValue"":-6.7E7,""GroupDate"":""/Date(-62135596800000)/""}"
18/11/2024,"81,000","81,000","84,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Biên Hòa"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""84,000"",""SellValue"":8.4E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-67,000"",""SellDifferValue"":-6.7E7,""GroupDate"":""/Date(-62135596800000)/""}"
18/11/2024,"81,000","81,000","84,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Tây"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""84,000"",""SellValue"":8.4E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-67,000"",""SellDifferValue"":-6.7E7,""GroupDate"":""/Date(-62135596800000)/""}"
18/11/2024,"81,000","81,000","84,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Bạc Liêu"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""84,000"",""SellValue"":8.4E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-67,000"",""SellDifferValue"":-6.7E7,""GroupDate"":""/Date(-62135596800000)/""}"
18/11/2024,"81,000","81,000","84,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Cà Mau"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""84,000"",""SellValue"":8.4E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-67,000"",""SellDifferValue"":-6.7E7,""GroupDate"":""/Date(-62135596800000)/""}"
19/11/2024,"82,000","82,000","85,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hồ Chí Minh"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""85,000"",""SellValue"":8.5E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-66,000"",""SellDifferValue"":-6.6E7,""GroupDate"":""/Date(-62135596800000)/""}"
19/11/2024,"82,000","82,000","85,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Bắc"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""85,000"",""SellValue"":8.5E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-66,000"",""SellDifferValue"":-6.6E7,""GroupDate"":""/Date(-62135596800000)/""}"
19/11/2024,"82,000","82,000","85,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hạ Long"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""85,000"",""SellValue"":8.5E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-66,000"",""SellDifferValue"":-6.6E7,""GroupDate"":""/Date(-62135596800000)/""}"
19/11/2024,"82,000","82,000","85,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hải Phòng"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""85,000"",""SellValue"":8.5E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-66,000"",""SellDifferValue"":-6.6E7,""GroupDate"":""/Date(-62135596800000)/""}"
19/11/2024,"82,000","82,000","85,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Trung"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""85,000"",""SellValue"":8.5E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-66,000"",""SellDifferValue"":-6.6E7,""GroupDate"":""/Date(-62135596800000)/""}"
